300408	三环集团	20151208				39061.8	48261.7	
000979	中弘股份	20151208				153511.6	460794.3	
300237	美晨科技	20151208				0.0	39856.8	
300039	上海凯宝	20151208				268.5	61455.3	
300027	华谊兄弟	20151208				177.5	92492.0	
300359	全通教育	20151208				0.0	8081.8	
600532	宏达矿业	20151207				23113.2	39623.4	
600522	中天科技	20151207				0.0	86276.8	
603766	隆鑫通用	20151207				63.5	80421.8	
000685	中山公用	20151207				0.0	99745.1	
600763	通策医疗	20151207				16032.0	32064.0	
603998	方盛制药	20151207				5428.8	8972.6	
600282	南钢股份	20151207				0.0	387575.3	
002221	东华能源	20151207				13667.0	69003.3	
002471	中超控股	20151207				5850.0	125816.5	
002663	普邦园林	20151207				25150.1	99077.2	
600076	青鸟华光	20151207				0.0	36553.6	
002732	燕塘乳业	20151207				2143.1	6078.1	
002727	一心堂	20151207				-1039.3	9583.2	
300347	泰格医药	20151207				190.2	29295.8	
002096	南岭民爆	20151207				10688.7	37074.7	
300266	兴源环境	20151207				17288.1	32485.5	
300219	鸿利光电	20151204				-4206.4	30561.8	
002454	松芝股份	20151204				0.0	24081.5	
300038	梅泰诺	20151204				-33.3	11297.7	
600757	长江传媒	20151204				79.2	121349.7	
002735	王子新材	20151204				240.0	2240.0	
600763	通策医疗	20151204	10.00					
603456	九洲药业	20151204				0.0	5784.0	
002512	达华智能	20151204				0.0	42589.6	
300362	天翔环境	20151204				200.5	4760.4	
600623	双钱股份	20151204				0.0	64636.8	
300032	金龙机电	20151204				3357.5	57842.1	
300098	高新兴	20151204				0.0	47137.5	
603368	柳州医药	20151204				3488.4	5738.4	
002733	雄韬股份	20151204				1770.2	9420.0	
300367	东方网力	20151204				0.0	14980.0	
600988	赤峰黄金	20151204				28559.8	56660.5	
300409	道氏技术	20151203				1985.6	4423.1	
002514	宝馨科技	20151203				-4950.0	17105.4	
600208	新湖中宝	20151203				177395.8	813696.1	
600062	华润双鹤	20151203				0.0	57169.6	
300051	三五互联	20151203				0.0	21173.9	
300410	正业科技	20151203	15.00					
601599	鹿港科技	20151203				0.0	35143.8	
000863	三湘股份	20151203				17124.6	90993.7	
601992	金隅股份	20151203				0.0	311140.3	
300232	洲明科技	20151203				19.0	13877.8	
600661	新南洋	20151203				772.3	18140.0	
603128	华贸物流	20151203				834.9	80834.9	
600677	航天通信	20151203				0.0	39837.7	
603518	维格娜丝	20151203				1863.3	5562.8	
300410	正业科技	20151203				2250.0	3750.0	
002349	精华制药	20151203				0.0	19766.7	
300425	环能科技	20151203				0.0	3960.0	
002139	拓邦股份	20151202				2.1	16212.6	
603123	翠微股份	20151202				6039.5	36839.5	
600705	中航资本	20151202				0.0	373269.8	
600981	汇鸿集团	20151202				0.0	24185.5	
300367	东方网力	20151202				91.9	14980.0	
002562	兄弟科技	20151202				0.0	10824.5	
300204	舒泰神	20151202				-85.0	32963.1	
300099	尤洛卡	20151202				3307.9	14104.9	
601677	明泰铝业	20151202				0.0	40100.0	
300170	汉得信息	20151202				266.2	62323.2	
002712	思美传媒	20151202				0.0	2905.2	
000922	佳电股份	20151202				0.0	29843.5	
300084	海默科技	20151202				2633.9	24936.1	
600617	国新能源	20151202				0.0	22548.2	
600719	大连热电	20151201				20230.0	40460.0	
002317	众生药业	20151201				0.0	47404.6	
300217	东方电热	20151201				5933.9	27487.3	
300001	特锐德	20151201				-1.5	82512.9	
600363	联创光电	20151130				2067.0	44347.7	
603788	宁波高发	20151130				0.0	3420.0	
000893	东凌粮油	20151130				-77.5	39207.0	
300182	捷成股份	20151130				312.0	59356.6	
300010	立思辰	20151130				203.3	42350.0	
000002	万  科Ａ	20151130				-1248.0	970678.8	
002379	鲁丰环保	20151130				1600.0	68300.1	
600985	雷鸣科化	20151130				6845.5	26285.5	
000587	金叶珠宝	20151130				0.0	55713.5	
600719	大连热电	20151130	10.00					
600870	*ST厦华	20151130				15238.1	52320.0	
600586	金晶科技	20151127				0.0	142270.7	
002185	华天科技	20151127				-0.6	69674.3	
002276	万马股份	20151127				-220.4	91178.5	
000018	神州长城	20151127				0.0	9972.0	
300054	鼎龙股份	20151127				-357.0	29472.6	
300476	胜宏科技	20151127				0.0	3667.0	
300171	东富龙	20151127				30.6	32063.8	
