EURUSD,60
symbol,period,date,k,d,ma5,close,datanum,signtype
GBPCHFpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
GBPJPYpro,1,2016.05.30 21:05:00,90.64625850339965,76.09483708270993,162.5303619172403,162.555,100,0
GBPJPYpro,5,2016.05.30 21:00:00,37.50000000000082,34.51612889537893,162.5098902276663,162.559,45,0
GBPJPYpro,15,2016.05.30 20:45:00,77.03927492447194,0,162.4448302936064,162.488,16,0
GBPJPYpro,30,2016.05.30 20:30:00,0,0,162.3706176,162.488,9,0
GBPJPYpro,60,2016.05.30 20:00:00,0,0,0,162.488,5,0
GBPJPYpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
GBPJPYpro,1440,2016.05.09 00:00:00,13.82179416065763,8.71337372120021,155.7501205390799,156.146,100,18
GBPJPYpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
GBPJPYpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
GBPNZDpro,1,2016.05.30 21:05:00,91.36094674555794,67.55765756601116,2.1816566173154,2.18245,100,0
GBPNZDpro,5,2016.05.30 17:35:00,19.36013125512954,9.899184640082215,2.18003718693044,2.1806,100,42
GBPNZDpro,15,2016.05.30 20:45:00,72.01216862234082,0,2.181033099370701,2.18089,16,0
GBPNZDpro,30,2016.05.30 20:30:00,29.24698021074488,19.70153179778899,2.181189994088787,2.18089,100,0
GBPNZDpro,60,2016.05.30 20:00:00,0,0,0,2.18089,5,0
GBPNZDpro,240,2016.05.12 16:00:00,14.39485039258633,13.07620318789109,2.119436462427546,2.12179,100,76
GBPNZDpro,1440,2016.02.29 00:00:00,17.87000423668977,13.82908143579937,2.112753291354037,2.11345,100,78
GBPNZDpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
GBPNZDpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
GBPUSD,1,2016.05.30 21:05:00,85.00000000000098,60.74722012387458,1.462064873361306,1.46222,100,0
GBPUSD,5,2016.05.30 21:00:00,29.53736654804085,32.10237746386485,1.462089438345525,1.4624,45,0
GBPUSD,15,2016.05.30 20:45:00,74.2338251986376,0,1.461572638900429,1.46169,16,0
GBPUSD,30,2016.05.30 20:30:00,0,0,1.46103368,1.46169,9,0
GBPUSD,60,2016.05.30 07:00:00,19.32479627473865,18.11184191531132,1.462011079682638,1.46217,100,14
GBPUSD,240,2016.05.23 13:00:00,16.4493344199952,10.44360954089276,1.452995702138469,1.45383,100,33
GBPUSD,1440,2016.03.02 00:00:00,15.62994880860312,9.679538221814759,1.401791395654414,1.40618,100,76
GBPUSD,10080,2016.05.22 00:00:00,67.91725555698312,66.03827654930656,1.443561306415143,1.46168,100,0
GBPUSD,43200,1970.01.01 00:00:00,0,0,0,0,1,0
GBPUSDpro,1,2016.05.30 21:04:00,74.63503649634697,48.19951694366216,1.462026091701633,1.4624,100,0
GBPUSDpro,5,2016.05.30 21:00:00,29.53736654804085,32.1023774638648,1.462089448210265,1.4624,100,0
GBPUSDpro,15,2016.05.30 20:45:00,74.2338251986376,0,1.461572638900429,1.46169,16,0
GBPUSDpro,30,2016.05.30 20:30:00,68.89880952380878,49.9543329636251,1.461215835813462,1.46169,100,0
GBPUSDpro,60,2016.05.30 20:00:00,0,0,0,1.46169,5,0
GBPUSDpro,240,2016.05.23 13:00:00,16.4493344199952,10.44360954089228,1.452995702138469,1.45383,100,33
GBPUSDpro,1440,2016.03.02 00:00:00,15.62994880860312,9.67953822181485,1.401791395654414,1.40618,100,76
GBPUSDpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
GBPUSDpro,43200,2016.04.01 00:00:00,18.73726209090418,26.00080086364114,1.470363266102205,1.46047,100,0
GER30,1,2016.05.30 21:05:00,63.76811594202898,71.74306649363855,10319.72939272393,10317.75,100,0
GER30,5,2016.05.30 21:00:00,21.16040955631399,38.55207094713817,10322.22716046963,10320.25,45,0
GER30,15,2016.05.30 20:45:00,66.43356643356644,0,10322.13580288512,10320.25,16,0
GER30,30,2016.05.30 20:30:00,0,0,10320.234,10320.25,9,0
GER30,60,2016.05.30 20:00:00,0,0,0,10320.25,5,0
GER30,240,1970.01.01 00:00:00,0,0,0,0,2,0
GER30,1440,2016.05.28 00:00:00,95.83596214511041,72.53746783229057,10127.78814671354,10295.25,100,0
GER30,10080,1970.01.01 00:00:00,0,0,0,0,1,0
GER30,43200,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,1,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,5,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,15,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,30,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,60,2016.05.30 15:00:00,79.163179916318,79.24529637617624,20631.86477743359,20654,100,0
HK50,240,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,1440,2016.05.27 00:00:00,89.58475153165418,68.39301159458394,20181.98163964896,20589,100,0
HK50,10080,1970.01.01 00:00:00,0,0,0,0,1,0
HK50,43200,1970.01.01 00:00:00,0,0,0,0,1,0
HTG_OIL,1,2016.05.30 21:05:00,31.6831683168326,34.86237764077346,1.494833505206343,1.4942,100,0
HTG_OIL,5,2016.05.30 21:00:00,70.22900763358759,80.33622610686754,1.49453242990663,1.4951,46,0
HTG_OIL,15,2016.05.30 20:45:00,86.55660377358429,0,1.492173616852992,1.4942,16,0
HTG_OIL,30,2016.05.30 20:30:00,0,0,1.49046496,1.4942,9,0
HTG_OIL,60,2016.05.30 20:00:00,0,0,0,1.4942,5,0
HTG_OIL,240,1970.01.01 00:00:00,0,0,0,0,2,0
HTG_OIL,1440,2016.05.28 00:00:00,78.12372812372811,76.90322718120233,1.483333877586769,1.4988,100,0
HTG_OIL,10080,1970.01.01 00:00:00,0,0,0,0,1,0
HTG_OIL,43200,1970.01.01 00:00:00,0,0,0,0,1,0
JPN225,1,2016.05.30 20:58:00,66.66666666666666,58.45238095238092,17057.10519769713,17055,97,0
JPN225,5,2016.05.30 20:50:00,37.5,59.99466804265565,17056.60490417833,17055,37,0
JPN225,15,2016.05.30 20:30:00,0,0,17057.252230656,17055,15,0
JPN225,30,2016.05.30 20:00:00,0,0,17054.76,17065,8,0
JPN225,60,2016.05.30 19:00:00,0,0,0,17065,4,0
JPN225,240,2016.05.30 13:00:00,80.40816326530611,63.41603173926092,16927.50779844476,17045,100,0
JPN225,1440,2016.05.09 00:00:00,15.63291139240506,9.272817205318162,16198.11418135065,16290,100,18
JPN225,10080,2016.05.22 00:00:00,44.0081799591002,50.69534120628463,16594.53952060181,16905,100,0
JPN225,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NAS100,1,2016.05.30 21:03:00,56.78610206297567,50.71471270447809,4520.08149952299,4519.98,100,0
NAS100,5,2016.05.30 21:00:00,42.46153846154182,52.30024156302152,4520.007368655778,4520,45,0
NAS100,15,2016.05.30 20:45:00,73.81434941224327,0,4519.26975973253,4519.98,16,0
NAS100,30,2016.05.30 20:30:00,0,0,4518.895456,4519.98,9,0
NAS100,60,2016.05.30 20:00:00,43.98407816175342,42.5351858669573,4518.073132243624,4519.98,100,0
NAS100,240,1970.01.01 00:00:00,0,0,0,0,2,0
NAS100,1440,2016.05.28 00:00:00,98.2413554431218,87.56105542047216,4444.360230341937,4512.48,100,0
NAS100,10080,1970.01.01 00:00:00,0,0,0,0,1,0
NAS100,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NZDCADpro,1,2016.05.30 20:50:00,15.3594771241848,7.422846330152673,0.8736421594641783,0.87369,100,15
NZDCADpro,5,2016.05.30 21:00:00,71.53996101364687,73.22242408676205,0.873740485682676,0.87392,45,0
NZDCADpro,15,2016.05.30 20:45:00,36.19186046511663,0,0.8736223519066112,0.87393,16,0
NZDCADpro,30,2016.05.30 20:30:00,0,0,0.8737385119999999,0.87393,9,0
NZDCADpro,60,2016.05.30 06:00:00,12.51127819548859,8.065710743093398,0.8730409115680603,0.87352,100,15
NZDCADpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
NZDCADpro,1440,2016.04.28 00:00:00,15.16990291262142,10.18854072155013,0.8733708898197456,0.87364,100,27
NZDCADpro,10080,2016.05.22 00:00:00,39.67166016827407,28.576081471265,0.8810986980264781,0.87095,100,0
NZDCADpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NZDCHFpro,1,2016.05.30 21:05:00,63.48314606741191,79.80366651975706,0.6647479052032725,0.66465,100,0
NZDCHFpro,5,2016.05.30 21:00:00,31.95020746887529,27.10430105385979,0.664763390452481,0.66475,45,0
NZDCHFpro,15,2016.05.30 20:45:00,65.16129032257956,0,0.6647617784932351,0.66473,16,0
NZDCHFpro,30,2016.05.30 20:30:00,0,0,0.6646834079999999,0.66473,9,0
NZDCHFpro,60,2016.05.30 20:00:00,0,0,0,0.66473,5,0
NZDCHFpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
NZDCHFpro,1440,2016.05.28 00:00:00,50.63025210084013,66.60708284208972,0.6668700583398648,0.66465,100,0
NZDCHFpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
NZDCHFpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NZDJPYpro,1,2016.05.30 21:04:00,52.57142857142788,63.55748855037923,74.46424569087884,74.455,100,0
NZDJPYpro,5,2016.05.30 21:00:00,53.65853658536228,40.6219920253499,74.45738546789971,74.455,45,0
NZDJPYpro,15,2016.05.30 20:45:00,81.60315374507175,0,74.44187594950655,74.46899999999999,16,0
NZDJPYpro,30,2016.05.30 20:30:00,0,0,74.4235856,74.46899999999999,9,0
NZDJPYpro,60,2016.05.30 20:00:00,79.19621749409056,83.66660075463396,74.36741117474608,74.46899999999999,100,0
NZDJPYpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
NZDJPYpro,1440,2016.04.12 00:00:00,19.7608088437783,14.67632142364431,74.683875674823,74.871,100,41
NZDJPYpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
NZDJPYpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NZDUSD,1,2016.05.30 21:05:00,42.24598930480718,57.22225300285131,0.6698694696226836,0.6696800000000001,100,0
NZDUSD,5,2016.05.30 21:00:00,59.40170940171492,58.81655182531267,0.6699391657110679,0.66986,45,0
NZDUSD,15,2016.05.30 20:45:00,75.65922920892928,0,0.6698393545644032,0.66995,16,0
NZDUSD,30,2016.05.30 20:30:00,0,0,0.66973848,0.66995,9,0
NZDUSD,60,2016.05.30 20:00:00,85.46255506608003,65.26776096484721,0.6694009991100145,0.66995,100,0
NZDUSD,240,1970.01.01 00:00:00,0,0,0,0,2,0
NZDUSD,1440,2016.05.28 00:00:00,24.96379959455534,29.68801980080359,0.6740887262830467,0.66882,100,0
NZDUSD,10080,1970.01.01 00:00:00,0,0,0,0,1,0
NZDUSD,43200,1970.01.01 00:00:00,0,0,0,0,1,0
NZDUSDpro,1,2016.05.30 21:04:00,58.51063829786511,59.34123696007224,0.6699168370283545,0.66986,100,0
NZDUSDpro,5,2016.05.30 21:00:00,59.40170940171492,58.81655182531267,0.6699391657110679,0.66986,45,0
NZDUSDpro,15,2016.05.30 20:45:00,75.65922920892928,0,0.6698393545644032,0.66995,16,0
NZDUSDpro,30,2016.05.30 20:30:00,0,0,0.66973848,0.66995,9,0
NZDUSDpro,60,2016.05.30 20:00:00,0,0,0,0.66995,5,0
NZDUSDpro,240,2016.05.30 17:00:00,16.57992565055806,20.27519229423173,0.6703096900367354,0.66995,100,0
NZDUSDpro,1440,2016.05.28 00:00:00,24.96379959455534,29.68801980080361,0.6740887262830467,0.66882,100,0
NZDUSDpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
NZDUSDpro,43200,2016.04.01 00:00:00,48.16668499981668,32.36817142687156,0.6812979114357589,0.69742,100,0
PALLAD,1,2016.05.30 20:48:00,13.44827586207082,10.81981284676361,539.258565873246,539.38,100,17
PALLAD,5,2016.05.30 21:00:00,47.4678111587986,48.09356223176005,539.4833644178153,539,46,0
PALLAD,15,2016.05.30 20:45:00,67.29254996971591,0,539.376942579712,539.2,16,0
PALLAD,30,2016.05.30 20:30:00,0,0,538.8831999999999,539.2,9,0
PALLAD,60,2016.05.30 20:00:00,0,0,0,539.2,5,0
PALLAD,240,1970.01.01 00:00:00,0,0,0,0,2,0
PALLAD,1440,2016.05.28 00:00:00,17.86788154897502,10.63825542559622,548.8355454729549,537.63,100,0
PALLAD,10080,1970.01.01 00:00:00,0,0,0,0,1,0
PALLAD,43200,1970.01.01 00:00:00,0,0,0,0,1,0
PLAT,1,2016.05.30 21:05:00,16.10169491525476,20.87530200314054,971.3750489067941,970.65,100,0
PLAT,5,2016.05.30 21:00:00,45.40229885057398,48.39627925511839,972.5176421935821,971.55,45,0
PLAT,15,2016.05.30 20:45:00,68.83116883116799,0,972.644660929536,972.25,16,0
PLAT,30,2016.05.30 20:30:00,0,0,972.122,972.25,9,0
PLAT,60,2016.05.25 08:00:00,19.44444444444439,13.41205032139715,1002.215329122876,1003.55,100,83
PLAT,240,1970.01.01 00:00:00,0,0,0,0,2,0
PLAT,1440,2016.05.28 00:00:00,3.182722364308054,7.290881357153997,1002.298549276068,977.65,100,0
PLAT,10080,2016.05.22 00:00:00,69.95549904640815,78.41059830746757,1009.452209632223,977.65,100,0
PLAT,43200,1970.01.01 00:00:00,0,0,0,0,1,0
SGDJPYpro,1,2016.05.30 21:05:00,50.34482758619385,49.86404381700186,80.46439079937963,80.467,100,0
SGDJPYpro,5,2016.05.30 21:00:00,45.6395348837162,40.5841231194571,80.46064815980188,80.461,45,0
SGDJPYpro,15,2016.05.30 20:45:00,65.39235412474611,0,80.45821935228926,80.46299999999999,16,0
SGDJPYpro,30,2016.05.30 20:30:00,0,0,80.4555056,80.46299999999999,9,0
SGDJPYpro,60,2016.05.30 20:00:00,0,0,0,80.46299999999999,5,0
SGDJPYpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
SGDJPYpro,1440,2016.05.28 00:00:00,78.05353660698455,66.84938298921458,79.73848965904426,79.873,100,0
SGDJPYpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
SGDJPYpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
SOYBEAN,1,1970.01.01 00:00:00,0,0,0,0,2,0
SOYBEAN,5,2016.05.30 05:00:00,47.33333333333364,52.17991473532638,10.86131167050961,10.8675,100,0
SOYBEAN,15,1970.01.01 00:00:00,0,0,0,0,2,0
SOYBEAN,30,1970.01.01 00:00:00,0,0,0,0,2,0
SOYBEAN,60,2016.05.30 05:00:00,75.83081570996968,61.49171903714906,10.82991178209232,10.8675,100,0
SOYBEAN,240,1970.01.01 00:00:00,0,0,0,0,2,0
SOYBEAN,1440,2016.05.28 00:00:00,68.6567164179105,56.14059967706605,10.73920560000884,10.865,100,0
SOYBEAN,10080,2014.10.19 00:00:00,17.06710567215042,7.901619092556748,9.769737279285584,9.782500000000001,100,84
SOYBEAN,43200,1970.01.01 00:00:00,0,0,0,0,1,0
SPX500,1,2016.05.30 20:54:00,17.39130434782609,4.347826086956509,2101.692480535818,2101.88,88,6
SPX500,5,2016.05.30 21:00:00,28,42.08827952233526,2101.896727806578,2101.63,40,0
SPX500,15,2016.05.30 20:45:00,73.17073170731707,0,2101.82776448512,2101.63,16,0
SPX500,30,2016.05.30 20:30:00,0,0,2101.6236,2101.63,9,0
SPX500,60,2016.05.30 20:00:00,0,0,0,2101.63,5,0
SPX500,240,1970.01.01 00:00:00,0,0,0,0,2,0
SPX500,1440,2016.05.28 00:00:00,96.85442574981712,78.51388484600361,2076.847207674114,2098.38,100,0
SPX500,10080,1970.01.01 00:00:00,0,0,0,0,1,0
SPX500,43200,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,1,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,5,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,15,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,30,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,60,2016.05.28 00:00:00,89.13043478260867,80.75431792598847,0.1741247040313614,0.1754,100,0
SUGAR,240,1970.01.01 00:00:00,0,0,0,0,1,0
SUGAR,1440,2016.04.15 00:00:00,15.26032315978448,12.83741265175122,0.1445184813025338,0.1455,100,38
SUGAR,10080,2015.08.30 00:00:00,18.58766233766234,14.80316491710128,0.1113439376106556,0.112,100,39
SUGAR,43200,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,1,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,5,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,15,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,30,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,60,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,240,1970.01.01 00:00:00,0,0,0,0,1,0
UK100,1440,2016.05.28 00:00:00,94.50402144772117,81.8620205956565,6203.782125698433,6250,100,0
UK100,10080,2016.05.22 00:00:00,40.29113595009098,61.36250534825574,6158.268203049006,6250,100,0
UK100,43200,2016.04.01 00:00:00,43.07220319634703,38.53863744733848,6237.517800391301,6212,90,0
UK_OIL,1,2016.05.30 20:05:00,17.39130434783213,15.81226378421775,49.7048370883648,49.71,100,59
UK_OIL,5,2016.05.30 21:00:00,69.66292134831588,76.1997327472545,49.81482172291885,49.83,100,0
UK_OIL,15,2016.05.30 20:45:00,81.73076923076943,86.01474072794551,49.75906003969256,49.81,100,0
UK_OIL,30,2016.05.30 18:00:00,19.99999999999954,19.38624368992269,49.64514889722018,49.69,100,6
UK_OIL,60,2016.05.30 20:00:00,35.5855855855858,18.75142894969039,49.72206912828938,49.81,100,0
UK_OIL,240,2016.05.30 17:00:00,72.12500000000026,61.03918763923512,49.68090537632511,49.81,100,0
UK_OIL,1440,2016.04.06 00:00:00,19.28406466512697,18.16704065873472,39.12686776087747,39.73,100,46
UK_OIL,10080,2015.02.01 00:00:00,18.55411092268074,9.519385252823088,57.70552095290881,58.1,100,69
UK_OIL,43200,2009.05.01 08:00:00,14.91461324824204,10.17113931460167,63.06793579372741,65.8,100,84
US30,1,2016.05.30 21:05:00,64.70588235294117,73.77106921652302,17893.36137991069,17892,100,0
US30,5,2016.05.30 21:00:00,28.84615384615384,23.66864597390916,17894.87865653135,17894,45,0
US30,15,2016.05.30 20:45:00,73.68421052631578,0,17894.54958143488,17893,16,0
US30,30,2016.05.30 20:30:00,0,0,17893.2688,17893,9,0
US30,60,2016.05.26 13:00:00,19.5046439628483,16.05451358443433,17805.43167503512,17810,100,55
US30,240,1970.01.01 00:00:00,0,0,0,0,2,0
US30,1440,2016.05.28 00:00:00,94.13946587537092,70.88237553973417,17721.27192008375,17860,100,0
US30,10080,1970.01.01 00:00:00,0,0,0,0,1,0
US30,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCAD,1,2016.05.30 20:50:00,15.61461794019431,11.60227458129989,1.304186624399007,1.30421,100,16
USDCAD,5,2016.05.30 19:40:00,19.52595936794824,11.15389473118042,1.303995282255852,1.30408,45,17
USDCAD,15,2016.05.30 20:45:00,34.59614010007337,0,1.304503480962253,1.30472,16,0
USDCAD,30,2016.05.30 20:30:00,0,0,1.304871296,1.30472,9,0
USDCAD,60,2016.05.30 20:00:00,16.89860834990137,42.7055385950087,1.30561644662194,1.30472,100,0
USDCAD,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDCAD,1440,2016.05.28 00:00:00,56.06918997107046,74.60223639759272,1.303132776759069,1.3021,100,0
USDCAD,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDCAD,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCADpro,1,2016.05.30 20:50:00,15.61461794019431,11.60227458129989,1.304186624399007,1.30421,100,16
USDCADpro,5,2016.05.30 19:40:00,19.52595936794824,11.15389473118042,1.303995282255852,1.30408,45,17
USDCADpro,15,2016.05.30 20:45:00,34.59614010007337,0,1.304503480962253,1.30472,16,0
USDCADpro,30,2016.05.30 20:30:00,0,0,1.304871296,1.30472,9,0
USDCADpro,60,2016.05.30 20:00:00,0,0,0,1.30472,5,0
USDCADpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDCADpro,1440,2016.05.28 00:00:00,56.06918997107046,74.60223639759268,1.303132776759069,1.3021,100,0
USDCADpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDCADpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCHF,1,2016.05.30 21:05:00,92.66055045871285,91.47092615724857,0.9924984434958365,0.99259,100,0
USDCHF,5,2016.05.30 21:00:00,26.71394799054055,21.07468221223903,0.9924265971707456,0.99252,45,0
USDCHF,15,2016.05.30 20:45:00,41.58653846153927,0,0.9925790208325631,0.99235,16,0
USDCHF,30,2016.05.30 20:30:00,0,0,0.992615664,0.99235,9,0
USDCHF,60,2016.05.30 20:00:00,23.33333333333394,30.74882617305048,0.9932650513751048,0.99235,100,0
USDCHF,240,2016.05.30 17:00:00,79.12817551963015,85.45619295902851,0.9927601772500856,0.99235,100,0
USDCHF,1440,2016.05.28 00:00:00,88.73192436040036,91.36304364003364,0.9895104877802738,0.99405,100,0
USDCHF,10080,2016.04.17 00:00:00,19.54538021259198,18.3090378681473,0.9738659610583369,0.97755,100,6
USDCHF,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCHFpro,1,2016.05.30 21:04:00,93.4210526315792,90.26501927406234,0.9924755543697955,0.99252,100,0
USDCHFpro,5,2016.05.30 21:00:00,26.71394799054055,21.07468221223903,0.9924265971707456,0.99252,45,0
USDCHFpro,15,2016.05.30 20:45:00,41.58653846153927,0,0.9925790208325631,0.99235,16,0
USDCHFpro,30,2016.05.30 20:30:00,0,0,0.992615664,0.99235,9,0
USDCHFpro,60,2016.05.30 20:00:00,0,0,0,0.99235,5,0
USDCHFpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDCHFpro,1440,2016.05.28 00:00:00,88.73192436040036,91.36304364003357,0.9895104877802738,0.99405,100,0
USDCHFpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDCHFpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCNHpro,1,2016.05.30 17:42:00,12.00000000000782,0,6.588844020624016,6.5889,98,81
USDCNHpro,5,2016.05.30 20:55:00,49.230769230785,43.58932764851579,6.588950629141341,6.5891,37,0
USDCNHpro,15,2016.05.30 20:45:00,41.05263157895592,0,6.589048937478145,6.5891,16,0
USDCNHpro,30,2016.05.30 20:30:00,0,0,6.589229280000001,6.5891,9,0
USDCNHpro,60,2016.05.30 20:00:00,0,0,0,6.5891,5,0
USDCNHpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDCNHpro,1440,2016.05.28 00:00:00,65.22655426765024,63.93679066985757,6.562481087518568,6.5739,100,0
USDCNHpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDCNHpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDCZKpro,1,2016.05.30 21:05:00,78.32167832166414,77.90111860761525,24.2571787127177,24.2586,100,0
USDCZKpro,5,2016.05.30 21:00:00,21.77419354839449,24.00860557189703,24.25509202174239,24.257,45,0
USDCZKpro,15,2016.05.30 20:45:00,46.58869395711773,0,24.25561546322125,24.2533,16,0
USDCZKpro,30,2016.05.30 20:30:00,0,0,24.25683024,24.2533,9,0
USDCZKpro,60,2016.05.30 20:00:00,0,0,0,24.2533,5,0
USDCZKpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDCZKpro,1440,2016.05.28 00:00:00,88.44145499601751,89.13598962660637,24.15518210861894,24.2625,100,0
USDCZKpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDCZKpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDDKKpro,1,2016.05.30 21:05:00,79.35483870968883,75.72793123607926,6.676575542667477,6.6771,100,0
USDDKKpro,5,2016.05.30 21:00:00,20.79365079364799,24.57741450108331,6.67594428814287,6.67646,45,0
USDDKKpro,15,2016.05.30 20:45:00,48.4552845528491,0,6.676133031157759,6.6756,16,0
USDDKKpro,30,2016.05.30 20:30:00,0,0,6.676430592,6.6756,9,0
USDDKKpro,60,2016.05.30 20:00:00,0,0,0,6.6756,5,0
USDDKKpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDDKKpro,1440,2016.05.28 00:00:00,90.40620736137819,89.56095259875244,6.650414730494215,6.69005,100,0
USDDKKpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDDKKpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDHKD,1,2016.05.30 17:12:00,15.38461538456283,11.33963868946021,7.767685515784725,7.7677,100,70
USDHKD,5,2016.05.30 19:45:00,17.64705882348331,10.02751977981692,7.768379205322437,7.7684,100,13
USDHKD,15,2016.05.30 20:45:00,58.97435897436131,60.56513625833359,7.768386000118484,7.7687,100,0
USDHKD,30,2016.05.30 20:30:00,68.96551724138934,64.35242548218534,7.768345937373442,7.7687,100,0
USDHKD,60,2016.05.30 20:00:00,76.28865979382076,81.24924423705872,7.768163676372483,7.7687,100,0
USDHKD,240,2016.05.30 17:00:00,82.97872340425677,73.87483956970924,7.767069687110684,7.7687,100,0
USDHKD,1440,2016.03.24 00:00:00,19.6261682242991,10.88703314430176,7.756756759132875,7.7601,100,57
USDHKD,10080,2016.05.01 00:00:00,15.49999999999939,8.941527642416929,7.758913952669606,7.7599,100,4
USDHKD,43200,2014.09.01 00:00:00,19.9119911991207,19.3520281793866,7.755303408347812,7.7648,61,20
USDHUFpro,1,2016.05.30 20:02:00,17.76729559748353,8.127181179285227,281.6518077118333,281.676,100,64
USDHUFpro,5,2016.05.30 21:00:00,31.46929824561859,31.90590144117395,281.6489916799943,281.661,45,0
USDHUFpro,15,2016.05.30 20:45:00,23.46303501945617,0,281.7612883996263,281.642,16,0
USDHUFpro,30,2016.05.30 20:30:00,0,0,281.8289888,281.642,9,0
USDHUFpro,60,2016.05.30 20:00:00,0,0,0,281.642,5,0
USDHUFpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
USDHUFpro,1440,2016.05.28 00:00:00,66.36947336904097,74.10654725503952,281.3329748345851,282.175,100,0
USDHUFpro,10080,1970.01.01 00:00:00,0,0,0,0,1,0
USDHUFpro,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDJPY,1,2016.05.30 21:05:00,58.10810810811823,65.33426748376171,111.1633312367235,111.17,100,0
USDJPY,5,2016.05.30 21:00:00,43.66729678638834,32.10358685352673,111.1466214735438,111.158,45,0
USDJPY,15,2016.05.30 20:45:00,69.66759002770003,0,111.1404531668787,111.161,16,0
USDJPY,30,2016.05.30 20:30:00,0,0,111.1305168,111.161,9,0
USDJPY,60,2016.05.30 20:00:00,50.72980862796004,69.77912901132399,111.1027625414563,111.161,100,0
USDJPY,240,2016.05.30 17:00:00,87.97998749218245,80.44700346821027,110.6256690640662,111.161,100,0
USDJPY,1440,2016.05.28 00:00:00,69.9374801313979,70.70438762315391,109.8385910440001,110.238,100,0
USDJPY,10080,2016.05.22 00:00:00,33.0636193720869,24.86965490465282,109.8910585218109,110.238,100,0
USDJPY,43200,1970.01.01 00:00:00,0,0,0,0,1,0
USDJPYpro,1,2016.05.30 21:04:00,62.7118644067867,69.145171813696,111.1616640459044,111.158,100,0
USDJPYpro,5,2016.05.30 21:00:00,43.66729678638834,32.10358685352673,111.1466214735438,111.158,45,0
USDJPYpro,15,2016.05.30 20:45:00,69.66759002770003,0,111.1404531668787,111.161,16,0
USDJPYpro,30,2016.05.30 20:30:00,0,0,111.1305168,111.161,9,0
USDJPYpro,60,2016.05.30 20:00:00,50.72980862796004,69.77912901132399,111.1027625414563,111.161,100,0
USDJPYpro,240,1970.01.01 00:00:00,0,0,0,0,2,0
