0|000753|20150930|-0.0570|20151024|20151106|20151109|20150807|20160121|252.00
0|000755|20150930|-0.8000|20151028|20151202||20150609|20150624|-80.00
0|000756|20150930|0.1400|20151026|20160114|20160114|20150724|20151014|0.03
0|000757|20150930|0.0400|20151028|20151030|20151030||20151127|96.58
0|000758|20150930|0.2820|20151031|20150828|||20151113|0.65
0|000759|20150930|-0.0900|20151030|20151020|||20151217|680.40
0|000760|20150930|-0.1275|20151028|20160217|20160105|20151209||
0|000761|20150930|0.0520|20151030|20160108|20160215|20150819|20151013|344.60
0|000762|20150930|0.0344|20151028|20160129|20151211|20140429|20151111|-476.00
0|000766|20150930|0.0125|20151020|20151116|20151208|20160108|20151209|1.96
0|000767|20150930|0.2600|20151031||20150821|20151230|20150318|-1624.44
0|000768|20150930|-0.0458|20151027|20150930|20160127|20150812|20150728|100.00
0|000776|20150930|1.5100|20151031|20151214|20151214|20141117|20160114|364.49
0|000777|20150930|0.1332|20151027|20151013|20151022||20150825|0.20
0|000778|20150930|0.0805|20151027|20151019|20160126|20150615|20150921|-0.83
0|000779|20150930|-0.1200|20151030|20160129|20160127|20150908||
0|000780|20150930|-0.2100|20151020|20160122|20160122|20150708||
0|000782|20150930|0.1600|20151031|20151222|20151123|20150608|20160108|175.48
0|000783|20150930|0.6700|20151031|20151104||20150504|20151215|-920.00
0|000785|20150930|0.0300|20151029|20151117|20160201||20151229|0.05
0|000786|20150930|0.4410|20151028|20160119|20160126|20150410||
0|000788|20150930|-0.3100|20151031|20151022||20150525|20150724|109.24
0|000789|20150930|0.2330|20151031|20150828||||
0|000790|20150930|-0.1353|20151022|20160129|20150907|20151021|20151119|0.30
0|000791|20150930|0.1428|20151029|20151109|20151130|20140730|20150827|1.00
0|000792|20150930|0.3410|20151031|20151224|20151224|20150708|20151112|0.30
0|000793|20150930|0.2529|20151024|20151110|20151110|20151120|20151207|-0.01
0|000795|20150930|-0.0900|20151028|20160215|20160215|20150817|20160106|0.15
0|000796|20150930|0.2460|20151029|20151019|20150902|20151109|20150930|4.00
0|000797|20150930|0.1800|20151029|20160119|20160205|20160128|20151120|0.06
0|000798|20150930|0.0390|20151031|20160125|20160125|20150708|20160204|1.00
0|000799|20150930|0.1878|20151030||20151029|20150608||
0|000800|20150930|0.0136|20151031||20150820|20150505|20150709|40.00
0|000801|20150930|0.2108|20151027|20160202||20150708|20150720|155.65
0|000802|20151231|0.0546|20160205|20150921|20151106|20151103||
0|000803|20150930|-0.0900|20151024|20151222|20160127|20151224|20150615|-0.38
