,‰ª£Á†Å,ÂêçÁß∞,Ê∂®ÂπÖ%%,Êî∂Áõò,Êàê‰∫§Èáè,ÊÄªÈáëÈ¢ù,QSYJS0,DYX0,WYX0,WTP0,DTP1,WTP1,DTP2,WTP2,MKDJS0,SD,ED,TO,TC,QJZF
2015-10-08,="600980",±±øÛ¥≈≤ƒ,4.67,16.57,  451.8ÕÚ, 7454ÕÚ,9.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.570,18.960,14.424
2015-10-08,="002397",√ŒΩ‡º“∑ƒ,2.91,7.42,  869.6ÕÚ, 6478ÕÚ,10.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.420,8.490,14.420
2015-10-08,="600685",÷–¥¨∑¿ŒÒ,6.91,34.97,  626.2ÕÚ,  2.15“⁄,12.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,34.970,40.000,14.384
2015-10-08,="002160",≥£¬¡π…∑›,6.04,8.43,  697.6ÕÚ, 5860ÕÚ,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.430,9.640,14.354
2015-10-08,="601008",¡¨‘∆∏€,5.79,6.39,   3228ÕÚ,  2.05“⁄,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.390,7.300,14.241
2015-10-08,="600831",π„µÁÕ¯¬Á,7.69,13.03,   2429ÕÚ,  3.17“⁄,9.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.030,14.850,13.968
2015-10-08,="600601",∑Ω’˝ø∆ºº,7.04,6.39,   1.19“⁄,  7.48“⁄,16.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.390,7.280,13.928
2015-10-08,="002564",ÃÏŒ÷ø∆ºº,5.01,7.76,   1795ÕÚ,  1.38“⁄,8.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.760,8.840,13.918
2015-10-08,="000419",Õ®≥Ãøÿπ…,4.37,6.92,   1318ÕÚ, 9100ÕÚ,12.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.920,7.880,13.873
2015-10-08,="600175",√¿∂ºƒ‹‘¥,3.86,4.84,   3046ÕÚ,  1.48“⁄,23.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.840,5.510,13.843
2015-10-08,="600052",’„Ω≠π„œ√,4.70,5.79,   1535ÕÚ, 8833ÕÚ,17.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.790,6.590,13.817
2015-10-08,="600029",ƒœ∑Ω∫Ωø’,2.54,7.68,   9010ÕÚ,  6.88“⁄,9.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.680,8.740,13.802
2015-10-08,="002501",¿˚‘¥æ´÷∆,6.18,10.48,   2859ÕÚ,  2.98“⁄,17.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.480,11.920,13.740
2015-10-08,="000833",πÛÃ«π…∑›,4.79,8.97,  920.1ÕÚ, 8281ÕÚ,8.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.970,10.200,13.712
2015-10-08,="600673",∂´—Ùπ‚ø∆,4.65,5.40,   2286ÕÚ,  1.23“⁄,18.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.400,6.140,13.704
2015-10-08,="000028",π˙“©“ª÷¬,3.46,58.37,  143.9ÕÚ, 8469ÕÚ,26.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,58.370,66.360,13.689
2015-10-08,="603993",¬Â—ÙÓ‚“µ,3.16,3.59,   3498ÕÚ,  3.81“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,3.590,4.080,13.649
2015-10-08,="600619",∫£¡¢π…∑›,4.72,8.65,  442.9ÕÚ, 3824ÕÚ,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.650,9.830,13.642
2015-10-08,="000905",œ√√≈∏€ŒÒ,4.48,10.03,  886.5ÕÚ, 8897ÕÚ,17.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.030,11.380,13.460
2015-10-08,="600665",ÃÏµÿ‘¥,4.18,4.98,  904.4ÕÚ, 4499ÕÚ,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.980,5.650,13.454
2015-10-08,="600577",æ´¥Ôπ…∑›,4.03,4.39,   2371ÕÚ,  1.04“⁄,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.390,4.980,13.440
2015-10-08,="601677",√˜Ã©¬¡“µ,3.12,10.59,  420.0ÕÚ, 4469ÕÚ,1.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.590,12.010,13.409
2015-10-08,="600776",∂´∑ΩÕ®–≈,4.62,8.37,   2140ÕÚ,  1.79“⁄,21.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.370,9.490,13.381
2015-10-08,="601928",∑ÔªÀ¥´√Ω,4.79,12.90,   2159ÕÚ,  2.80“⁄,10.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,12.900,14.620,13.333
2015-10-08,="002234",√Ò∫Õπ…∑›,5.88,10.44,  804.3ÕÚ, 8306ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.440,11.830,13.314
2015-10-08,="000637",√ØªØ µª™,4.11,6.33,  982.6ÕÚ, 6224ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.330,7.170,13.270
2015-10-08,="002410",π„¡™¥Ô,4.57,14.43,   3389ÕÚ,  4.89“⁄,26.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.430,16.340,13.236
2015-10-08,="002207",◊º”Õπ…∑›,4.28,16.34,   1537ÕÚ,  2.51“⁄,16.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.340,18.500,13.219
2015-10-08,="600511",π˙“©π…∑›,4.33,30.60,  531.4ÕÚ,  1.62“⁄,20.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,30.600,34.630,13.170
2015-10-08,="000636",∑Áª™∏ﬂø∆,4.59,8.21,   1088ÕÚ, 8927ÕÚ,1.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.210,9.290,13.155
2015-10-08,="600360",ª™Œ¢µÁ◊”,6.18,6.01,   2382ÕÚ,  1.42“⁄,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.010,6.800,13.145
2015-10-08,="002004",ª™∞ÓΩ°øµ,7.72,10.05,   2751ÕÚ,  2.74“⁄,10.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.050,11.370,13.134
2015-10-08,="000692",ª›ÃÏ»»µÁ,3.71,5.87,  957.2ÕÚ, 5611ÕÚ,15.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.870,6.640,13.118
2015-10-08,="600580",Œ‘¡˙µÁ∆¯,5.82,11.45,   1157ÕÚ,  1.32“⁄,16.000,2.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.450,12.950,13.100
2015-10-08,="000042",÷–÷ﬁøÿπ…,3.81,14.43,  730.8ÕÚ,  1.05“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.430,16.320,13.098
2015-10-08,="600331",∫Í¥Ôπ…∑›,6.61,6.13,   2535ÕÚ,  1.52“⁄,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.130,6.930,13.051
2015-10-08,="000783",≥§Ω≠÷§»Ø,3.25,9.21,   5506ÕÚ,  5.32“⁄,17.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.210,10.410,13.029
2015-10-08,="601111",÷–π˙π˙∫Ω,3.05,7.77,   3759ÕÚ,  2.91“⁄,11.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.770,8.780,12.999
2015-10-08,="600814",∫º÷›Ω‚∞Ÿ,3.25,8.89,  766.5ÕÚ, 6816ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.890,10.030,12.823
2015-10-08,="601996",∑·¡÷ºØÕ≈,5.31,7.73,   2907ÕÚ,  2.25“⁄,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.730,8.720,12.807
2015-10-08,="002486",ºŒ˜ÎΩ‹,3.58,4.63,   1329ÕÚ, 6160ÕÚ,20.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.630,5.220,12.743
2015-10-08,="600233",¥Û—Ó¥¥ ¿,3.21,7.39,  390.5ÕÚ, 5840ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.390,8.330,12.720
2015-10-08,="002211",∫Í¥Ô–¬≤ƒ,5.03,6.06,   1843ÕÚ,  1.11“⁄,1.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.060,6.830,12.706
2015-10-08,="600206",”–—––¬≤ƒ,5.64,11.99,   2395ÕÚ,  2.86“⁄,21.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.990,13.510,12.677
2015-10-08,="000415",≤≥∫£Ωøÿ,5.27,7.19,   5006ÕÚ,  3.57“⁄,11.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.190,8.100,12.656
2015-10-08,="600322",ÃÏ∑ø∑¢’π,3.02,4.44,   1474ÕÚ, 6560ÕÚ,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.440,5.000,12.613
2015-10-08,="300032",Ω¡˙ª˙µÁ,6.40,24.45,   1191ÕÚ,  2.90“⁄,18.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,24.450,27.530,12.597
2015-10-08,="600998",æ≈÷›Õ®,4.51,16.69,  545.5ÕÚ, 9107ÕÚ,16.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,16.690,18.790,12.582
2015-10-08,="600790",«·∑ƒ≥«,4.21,6.44,   1838ÕÚ,  1.18“⁄,9.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.440,7.250,12.578
2015-10-08,="600803",–¬∞¬π…∑›,4.06,11.53,  503.4ÕÚ, 5830ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.530,12.980,12.576
2015-10-08,="600021",…œ∫£µÁ¡¶,5.15,15.12,   2366ÕÚ,  3.57“⁄,12.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.120,17.020,12.566
2015-10-08,="600705",÷–∫Ω◊ ±æ,2.65,15.52,   8051ÕÚ,  12.7“⁄,37.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.520,17.470,12.564
2015-10-08,="601518",º™¡÷∏ﬂÀŸ,3.55,4.38,   1660ÕÚ, 7285ÕÚ,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.380,4.930,12.557
2015-10-08,="000593",¥ÛÕ®»º∆¯,4.11,8.61,   1350ÕÚ,  1.16“⁄,1.000,4.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.610,9.690,12.544
2015-10-08,="600326",Œ˜≤ÿÃÏ¬∑,3.93,9.52,   2297ÕÚ,  2.18“⁄,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.520,10.700,12.395
2015-10-08,="002154",±® œ≤ ƒÒ,4.37,5.73,   4472ÕÚ,  2.55“⁄,9.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.730,6.440,12.391
2015-10-08,="600837",∫£Õ®÷§»Ø,4.00,13.26,   1.07“⁄,  14.4“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.260,14.890,12.293
2015-10-08,="000918",ºŒø≠≥«,3.83,4.07,   1428ÕÚ, 5793ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.070,4.570,12.285
2015-10-08,="002434",ÕÚ¿Ô—Ô,7.15,6.44,  842.4ÕÚ,  1.08“⁄,18.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.440,7.230,12.267
2015-10-08,="603167",≤≥∫£¬÷∂…,5.74,9.76,   1198ÕÚ,  1.16“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.760,10.950,12.193
2015-10-08,="600500",÷–ªØπ˙º ,5.07,10.77,   3134ÕÚ,  3.36“⁄,11.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.770,12.070,12.071
2015-10-08,="600035",≥˛ÃÏ∏ﬂÀŸ,3.68,4.51,   1201ÕÚ, 5401ÕÚ,12.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.510,5.050,11.973
2015-10-08,="601208",∂´≤ƒø∆ºº,4.51,7.41,  795.5ÕÚ, 5861ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.410,8.290,11.876
2015-10-08,="000301",∂´∑Ω –≥°,4.11,4.81,   1756ÕÚ, 8424ÕÚ,12.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.810,5.380,11.850
2015-10-08,="000050",…ÓÃÏ¬Ì£¡,5.11,14.60,   1960ÕÚ,  2.85“⁄,1.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.600,16.330,11.849
2015-10-08,="600143",Ω∑¢ø∆ºº,4.31,7.26,   2290ÕÚ,  1.67“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.260,8.120,11.846
2015-10-08,="600713",ƒœæ©“Ω“©,5.59,8.12,   2241ÕÚ,  1.81“⁄,17.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.120,9.080,11.823
2015-10-08,="600586",Ωæßø∆ºº,3.66,4.25,   1889ÕÚ, 7994ÕÚ,1.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.250,4.750,11.765
2015-10-08,="000830",¬≥Œ˜ªØπ§,3.89,6.14,   3271ÕÚ,  2.01“⁄,9.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.140,6.860,11.726
2015-10-08,="601339",∞Ÿ¬°∂´∑Ω,9.97,6.40,   1719ÕÚ,  1.08“⁄,10.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.400,7.150,11.719
2015-10-08,="002463",ª¶µÁπ…∑›,4.37,4.78,   1949ÕÚ, 9316ÕÚ,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.780,5.340,11.715
2015-10-08,="600159",¥Û¡˙µÿ≤˙,4.23,4.44,   1438ÕÚ, 6345ÕÚ,11.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.440,4.960,11.712
2015-10-08,="002267",…¬ÃÏ»ª∆¯,4.71,12.00,  537.0ÕÚ, 6401ÕÚ,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,12.000,13.400,11.667
2015-10-08,="002663",∆’∞Ó‘∞¡÷,3.64,7.12,  891.7ÕÚ, 6342ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.120,7.950,11.657
2015-10-08,="000955",–¿¡˙øÿπ…,7.68,5.75,   1686ÕÚ, 9478ÕÚ,14.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.750,6.420,11.652
2015-10-08,="601901",∑Ω’˝÷§»Ø,4.25,6.62,   5613ÕÚ,  3.72“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.620,7.390,11.631
2015-10-08,="601989",÷–π˙÷ÿπ§,3.10,10.32,   2.84“⁄,  29.5“⁄,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.320,11.520,11.628
2015-10-08,="002185",ª™ÃÏø∆ºº,5.97,14.21,   1978ÕÚ,  2.79“⁄,26.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.210,15.860,11.612
2015-10-08,="002122",ÃÏ¬Ìπ…∑›,4.07,6.91,   1304ÕÚ, 9012ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.910,7.710,11.577
2015-10-08,="600460", ø¿ºŒ¢,5.75,5.89,   1458ÕÚ, 8550ÕÚ,18.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.890,6.570,11.545
2015-10-08,="002065",∂´ª™»Ìº˛,6.84,18.74,   3682ÕÚ,  6.87“⁄,23.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,18.740,20.900,11.526
2015-10-08,="000065",±±∑Ωπ˙º ,7.00,26.00,  541.6ÕÚ,  1.41“⁄,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,26.000,28.990,11.500
2015-10-08,="000828",∂´›∏øÿπ…,4.56,10.54,  835.4ÕÚ, 8829ÕÚ,12.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.540,11.750,11.480
2015-10-08,="000767",’ƒ‘ÛµÁ¡¶,3.88,5.36,   2517ÕÚ,  1.35“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.360,5.970,11.381
2015-10-08,="600811",∂´∑ΩºØÕ≈,4.02,7.51,   3106ÕÚ,  2.33“⁄,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.510,8.360,11.318
2015-10-08,="002355",–À√Ò∏÷»¶,6.93,7.71,   1222ÕÚ, 9282ÕÚ,1.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.710,8.580,11.284
2015-10-08,="000610",Œ˜∞≤¬√”Œ,3.18,11.02,  683.3ÕÚ, 7507ÕÚ,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.020,12.260,11.252
2015-10-08,="601336",–¬ª™±£œ’,3.21,36.98,   1748ÕÚ,  6.56“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,36.980,41.130,11.222
2015-10-08,="000790",ª™…ÒºØÕ≈,6.66,9.45,   1956ÕÚ,  1.84“⁄,1.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.450,10.510,11.217
2015-10-08,="600163",÷–√ˆƒ‹‘¥,2.84,5.44,  564.9ÕÚ, 3068ÕÚ,7.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.440,6.050,11.213
2015-10-08,="600748",…œ µ∑¢’π,4.94,10.62,  742.4ÕÚ, 7896ÕÚ,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.620,11.810,11.205
2015-10-08,="000069",ª™«»≥«£¡,3.09,7.33,   3729ÕÚ,  2.74“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,7.330,8.150,11.187
2015-10-08,="600239",‘∆ƒœ≥«Õ∂,3.87,6.18,   2874ÕÚ,  1.78“⁄,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.180,6.870,11.165
2015-10-08,="002088",¬≥—ÙΩ⁄ƒ‹,3.33,11.47,  443.4ÕÚ, 5087ÕÚ,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.470,12.750,11.160
2015-10-08,="601188",¡˙Ω≠ΩªÕ®,4.66,4.49,   1662ÕÚ, 7424ÕÚ,12.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.490,4.990,11.136
2015-10-08,="600161",ÃÏÃ≥…˙ŒÔ,5.57,26.15,  721.6ÕÚ,  1.89“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,26.150,29.060,11.128
2015-10-08,="002187",π„∞Ÿπ…∑›,4.45,13.14,  475.9ÕÚ, 6237ÕÚ,13.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,13.140,14.600,11.111
2015-10-08,="000533",ÕÚ º“ ¿÷,3.67,6.21,  947.8ÕÚ, 5877ÕÚ,9.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.210,6.900,11.111
2015-10-08,="002598",…Ω∂´’¬πƒ,3.68,9.01,  710.8ÕÚ, 6390ÕÚ,1.000,4.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.010,10.010,11.099
2015-10-08,="002041",µ«∫£÷÷“µ,3.85,14.82,  480.5ÕÚ, 7103ÕÚ,14.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.820,16.460,11.066
2015-10-08,="600439",»±¥ø®,3.43,5.43,   2305ÕÚ,  1.25“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.430,6.030,11.050
2015-10-08,="000635",”¢ ¡¶ Ãÿ,4.84,10.18,  654.7ÕÚ, 6618ÕÚ,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.180,11.300,11.002
2015-10-08,="002327",∏ª∞≤ƒ»,5.36,9.64,   1208ÕÚ,  1.16“⁄,8.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.640,10.700,10.996
2015-10-08,="000793",ª™Œ≈¥´√Ω,5.19,10.13,   7438ÕÚ,  7.51“⁄,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.130,11.240,10.958
2015-10-08,="600897",œ√√≈ø’∏€,3.91,18.58,  410.2ÕÚ, 7583ÕÚ,14.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,18.580,20.610,10.926
2015-10-08,="002419",ÃÏ∫Á…Ã≥°,4.14,10.82,  621.2ÕÚ, 6659ÕÚ,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,10.820,12.000,10.906
2015-10-08,="600361",ª™¡™◊€≥¨,3.49,6.52,  986.4ÕÚ, 6460ÕÚ,9.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.520,7.230,10.890
2015-10-08,="601566",æ≈ƒ¡Õı,4.10,15.25,  547.1ÕÚ, 8335ÕÚ,1.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.250,16.910,10.885
2015-10-08,="601179",÷–π˙Œ˜µÁ,4.45,6.34,   2407ÕÚ,  1.53“⁄,14.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.340,7.030,10.883
2015-10-08,="300002",…Ò÷›Ã©‘¿,5.15,11.43,   2956ÕÚ,  3.38“⁄,24.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.430,12.670,10.849
2015-10-08,="600320",’Òª™÷ÿπ§,3.44,6.01,   2096ÕÚ,  1.26“⁄,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,6.010,6.660,10.815
2015-10-08,="600507",∑Ω¥ÛÃÿ∏÷,2.68,5.37,   1169ÕÚ, 6270ÕÚ,14.000,4.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.370,5.950,10.801
2015-10-08,="002202",Ω∑Áø∆ºº,6.07,14.33,   3862ÕÚ,  5.52“⁄,15.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,14.330,15.870,10.747
2015-10-08,="002540",—«Ã´ø∆ºº,4.09,8.14,   1025ÕÚ, 8319ÕÚ,17.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,8.140,9.010,10.688
2015-10-08,="600282",ƒœ∏÷π…∑›,2.99,3.10,   5557ÕÚ,  1.73“⁄,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,3.100,3.430,10.645
2015-10-08,="600658",µÁ◊”≥«,3.73,9.17,  494.1ÕÚ, 4511ÕÚ,1.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,9.170,10.130,10.469
2015-10-08,="002613",±±≤£π…∑›,3.61,5.74,  787.1ÕÚ, 4497ÕÚ,16.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,5.740,6.340,10.453
2015-10-08,="300039",…œ∫£ø≠±¶,6.08,11.69,   3014ÕÚ,  3.54“⁄,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,11.690,12.910,10.436
2015-10-08,="000800",“ª∆˚ΩŒ≥µ,3.71,15.09,   2441ÕÚ,  3.67“⁄,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,15.090,16.640,10.272
2015-10-08,="002078",Ã´—Ù÷Ω“µ,5.05,4.58,   2926ÕÚ,  1.33“⁄,11.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,4.580,5.050,10.262
2015-10-08,="000998",¬°∆Ω∏ﬂø∆,6.01,19.40,   1825ÕÚ,  3.53“⁄,15.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1151008.0,1151016.0,19.400,21.390,10.258
